Disease	pathway	sex	alteration	colors	id
Crohn's disease	tnfr2 non canonical nf kb pathway	common	up	#19787F	4
Crohn's disease	degradation of dvl	common	up	#19787F	4
Crohn's disease	clec7a dectin 1 signaling	common	up	#19787F	4
Crohn's disease	apc c mediated degradation of cell cycle proteins	common	up	#19787F	4
Crohn's disease	regulation of runx2 expression and activity	common	up	#19787F	4
Crohn's disease	copii mediated vesicle transport	common	up	#19787F	4
Crohn's disease	cyclin a cdk2 associated events at s phase entry	common	up	#19787F	4
Crohn's disease	dna replication pre initiation	common	up	#19787F	4
Crohn's disease	fceri mediated nf kb activation	common	up	#19787F	4
Crohn's disease	downstream signaling events of b cell receptor bcr	common	up	#19787F	4
Crohn's disease	switching of origins to a post replicative state	common	up	#19787F	4
Crohn's disease	regulation of mrna stability by proteins that bind au rich elements	common	up	#19787F	4
Crohn's disease	dna replication	common	up	#19787F	4
Crohn's disease	ros and rns production in phagocytes	women	up	#B6453A	4
Crohn's disease	gene and protein expression by jak stat signaling after interleukin 12 stimulation	women	up	#B6453A	4
Crohn's disease	interleukin 12 signaling	women	up	#B6453A	4
Crohn's disease	interferon gamma signaling	women	up	#B6453A	4
Crohn's disease	neutrophil degranulation	women	up	#B6453A	4
Crohn's disease	keap1 nfe2l2 pathway	women	up	#B6453A	4
Crohn's disease	metabolism of nucleotides	women	up	#B6453A	4
Crohn's disease	interconversion of nucleotide di and triphosphates	women	up	#B6453A	4
Crohn's disease	fatty acyl coa biosynthesis	women	up	#B6453A	4
Crohn's disease	nucleotide salvage	women	up	#B6453A	4
Crohn's disease	runx1 regulates transcription of genes involved in differentiation of hscs	men	up	#4A75A9	4
Crohn's disease	regulation of pten stability and activity	men	up	#4A75A9	4
Crohn's disease	asymmetric localization of pcp proteins	men	up	#4A75A9	4
Crohn's disease	uch proteinases	men	up	#4A75A9	4
Crohn's disease	synthesis of dna	men	up	#4A75A9	4
Crohn's disease	mapk6 mapk4 signaling	men	up	#4A75A9	4
Crohn's disease	separation of sister chromatids	men	up	#4A75A9	4
Crohn's disease	host interactions of hiv factors	men	up	#4A75A9	4
Crohn's disease	programmed cell death	men	up	#4A75A9	4
Crohn's disease	transcriptional regulation by runx2	men	up	#4A75A9	4
Crohn's disease	cell cycle checkpoints	men	up	#4A75A9	4
Crohn's disease	g2 m checkpoints	men	up	#4A75A9	4
Crohn's disease	pcp ce pathway	men	up	#4A75A9	4
Crohn's disease	tcr signaling	men	up	#4A75A9	4
Crohn's disease	hedgehog off state	men	up	#4A75A9	4
Crohn's disease	mitotic metaphase and anaphase	men	up	#4A75A9	4
Crohn's disease	signaling by the b cell receptor bcr	men	up	#4A75A9	4
Crohn's disease	mitotic g2 g2 m phases	men	up	#4A75A9	4
Crohn's disease	hedgehog on state	men	up	#4A75A9	4
Crohn's disease	m phase	men	up	#4A75A9	4
Crohn's disease	apoptosis	men	up	#4A75A9	4
Crohn's disease	beta catenin independent wnt signaling	men	up	#4A75A9	4
Crohn's disease	c type lectin receptors clrs	men	up	#4A75A9	4
Crohn's disease	fc epsilon receptor fceri signaling	men	up	#4A75A9	4
Crohn's disease	er to golgi anterograde transport	men	up	#4A75A9	4
Crohn's disease	regulated necrosis	men	up	#4A75A9	4
Crohn's disease	interleukin 4 and interleukin 13 signaling	men	up	#4A75A9	4
Crohn's disease	mitotic spindle checkpoint	men	up	#4A75A9	4
Crohn's disease	copi independent golgi to er retrograde traffic	men	up	#4A75A9	4
Crohn's disease	transport to the golgi and subsequent modification	men	up	#4A75A9	4
Crohn's disease	unfolded protein response upr	men	up	#4A75A9	4
Crohn's disease	golgi to er retrograde transport	men	up	#4A75A9	4
Crohn's disease	raf independent mapk1 3 activation	men	up	#4A75A9	4
Crohn's disease	eukaryotic translation elongation	women	down	#B6453A	4
Crohn's disease	nonsense mediated decay nmd	women	down	#B6453A	4
Crohn's disease	response of eif2ak4 gcn2 to amino acid deficiency	women	down	#B6453A	4
Crohn's disease	selenoamino acid metabolism	women	down	#B6453A	4
Crohn's disease	sars cov 1 modulates host translation machinery	women	down	#B6453A	4
Crohn's disease	regulation of beta cell development	men	down	#4A75A9	4
Aphthous stomatitis	extracellular matrix organization	common	up	#19787F	5
Aphthous stomatitis	ecm proteoglycans	common	up	#19787F	5
Aphthous stomatitis	collagen biosynthesis and modifying enzymes	common	up	#19787F	5
Aphthous stomatitis	collagen formation	common	up	#19787F	5
Aphthous stomatitis	regulation of insulin like growth factor igf transport and uptake by insulin like growth factor binding proteins igfbps	common	up	#19787F	5
Aphthous stomatitis	collagen degradation	common	up	#19787F	5
Aphthous stomatitis	degradation of the extracellular matrix	common	up	#19787F	5
Aphthous stomatitis	binding and uptake of ligands by scavenger receptors	common	up	#19787F	5
Aphthous stomatitis	met activates ptk2 signaling	common	up	#19787F	5
Aphthous stomatitis	collagen chain trimerization	common	up	#19787F	5
Aphthous stomatitis	integrin cell surface interactions	common	up	#19787F	5
Aphthous stomatitis	met promotes cell motility	common	up	#19787F	5
Aphthous stomatitis	assembly of collagen fibrils and other multimeric structures	common	up	#19787F	5
Aphthous stomatitis	non integrin membrane ecm interactions	common	up	#19787F	5
Aphthous stomatitis	interferon alpha beta signaling	common	up	#19787F	5
Aphthous stomatitis	activation of matrix metalloproteinases	common	up	#19787F	5
Aphthous stomatitis	signaling by pdgf	common	up	#19787F	5
Aphthous stomatitis	chondroitin sulfate dermatan sulfate metabolism	common	up	#19787F	5
Aphthous stomatitis	syndecan interactions	common	up	#19787F	5
Aphthous stomatitis	laminin interactions	common	up	#19787F	5
Aphthous stomatitis	interferon signaling	common	up	#19787F	5
Aphthous stomatitis	immunoregulatory interactions between a lymphoid and a non lymphoid cell	women	up	#B6453A	5
Aphthous stomatitis	elastic fibre formation	women	up	#B6453A	5
Aphthous stomatitis	ncam signaling for neurite out growth	women	up	#B6453A	5
Aphthous stomatitis	ncam1 interactions	women	up	#B6453A	5
Aphthous stomatitis	runx2 regulates bone development	women	up	#B6453A	5
Aphthous stomatitis	o glycosylation of tsr domain containing proteins	women	up	#B6453A	5
Aphthous stomatitis	formation of fibrin clot clotting cascade	women	up	#B6453A	5
Aphthous stomatitis	interleukin 6 family signaling	women	up	#B6453A	5
Aphthous stomatitis	cell surface interactions at the vascular wall	men	up	#4A75A9	5
Aphthous stomatitis	antiviral mechanism by ifn stimulated genes	men	up	#4A75A9	5
Aphthous stomatitis	the role of gtse1 in g2 m progression after g2 checkpoint	men	up	#4A75A9	5
Aphthous stomatitis	diseases associated with glycosaminoglycan metabolism	men	up	#4A75A9	5
Aphthous stomatitis	platelet aggregation plug formation	men	up	#4A75A9	5
Aphthous stomatitis	mhc class ii antigen presentation	men	up	#4A75A9	5
Aphthous stomatitis	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	down	#B6453A	5
Aphthous stomatitis	respiratory electron transport	women	down	#B6453A	5
Aphthous stomatitis	complex i biogenesis	women	down	#B6453A	5
Acute myocardial infarction	neutrophil degranulation	men	up	#4A75A9	7
Acute myocardial infarction	rho gtpases activate nadph oxidases	men	up	#4A75A9	7
Acute myocardial infarction	toll like receptor cascades	men	up	#4A75A9	7
Acute myocardial infarction	signaling by csf3 g csf	men	up	#4A75A9	7
Acute myocardial infarction	interleukin 10 signaling	men	up	#4A75A9	7
Acute myocardial infarction	toll like receptor tlr1 tlr2 cascade	men	up	#4A75A9	7
Acute myocardial infarction	signaling by interleukins	men	up	#4A75A9	7
Acute myocardial infarction	complement cascade	men	up	#4A75A9	7
Acute myocardial infarction	signaling by insulin receptor	men	up	#4A75A9	7
Acute myocardial infarction	growth hormone receptor signaling	men	up	#4A75A9	7
Acute myocardial infarction	leishmania infection	men	up	#4A75A9	7
Acute myocardial infarction	neuronal system	men	up	#4A75A9	7
Acute myocardial infarction	eph ephrin signaling	men	up	#4A75A9	7
Acute myocardial infarction	hsp90 chaperone cycle for steroid hormone receptors shr in the presence of ligand	men	up	#4A75A9	7
Acute myocardial infarction	extracellular matrix organization	men	up	#4A75A9	7
Acute myocardial infarction	rho gtpases activate wasps and waves	men	up	#4A75A9	7
Acute myocardial infarction	signal amplification	men	up	#4A75A9	7
Acute myocardial infarction	signaling by vegf	men	up	#4A75A9	7
Bipolar disorder	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	down	#B6453A	8
Bipolar disorder	respiratory electron transport	women	down	#B6453A	8
Bipolar disorder	degradation of dvl	women	down	#B6453A	8
Bipolar disorder	scf beta trcp mediated degradation of emi1	women	down	#B6453A	8
Bipolar disorder	negative regulation of notch4 signaling	women	down	#B6453A	8
Bipolar disorder	degradation of gli1 by the proteasome	women	down	#B6453A	8
Bipolar disorder	fceri mediated nf kb activation	women	down	#B6453A	8
Bipolar disorder	the citric acid tca cycle and respiratory electron transport	women	down	#B6453A	8
Bipolar disorder	dectin 1 mediated noncanonical nf kb signaling	women	down	#B6453A	8
Bipolar disorder	defective cftr causes cystic fibrosis	women	down	#B6453A	8
Bipolar disorder	scf skp2 mediated degradation of p27 p21	women	down	#B6453A	8
Bipolar disorder	apc c mediated degradation of cell cycle proteins	women	down	#B6453A	8
Bipolar disorder	mitochondrial translation	women	down	#B6453A	8
Bipolar disorder	clec7a dectin 1 signaling	women	down	#B6453A	8
Bipolar disorder	cross presentation of soluble exogenous antigens endosomes	women	down	#B6453A	8
Bipolar disorder	regulation of ras by gaps	women	down	#B6453A	8
Bipolar disorder	apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	women	down	#B6453A	8
Bipolar disorder	formation of incision complex in gg ner	women	down	#B6453A	8
Bipolar disorder	complex i biogenesis	women	down	#B6453A	8
Bipolar disorder	tcr signaling	women	down	#B6453A	8
Bipolar disorder	host interactions of hiv factors	women	down	#B6453A	8
Bipolar disorder	downstream signaling events of b cell receptor bcr	women	down	#B6453A	8
Bipolar disorder	nuclear events mediated by nfe2l2	women	down	#B6453A	8
Bipolar disorder	stabilization of p53	women	down	#B6453A	8
Bipolar disorder	regulation of runx3 expression and activity	women	down	#B6453A	8
Bipolar disorder	regulation of runx2 expression and activity	women	down	#B6453A	8
Bipolar disorder	auf1 hnrnp d0 binds and destabilizes mrna	women	down	#B6453A	8
Bipolar disorder	degradation of axin	women	down	#B6453A	8
Bipolar disorder	hiv infection	women	down	#B6453A	8
Bipolar disorder	global genome nucleotide excision repair gg ner	women	down	#B6453A	8
Bipolar disorder	mhc class ii antigen presentation	women	down	#B6453A	8
Bipolar disorder	nucleotide excision repair	women	down	#B6453A	8
Bipolar disorder	fc epsilon receptor fceri signaling	women	down	#B6453A	8
Bipolar disorder	antigen processing cross presentation	women	down	#B6453A	8
Bipolar disorder	orc1 removal from chromatin	women	down	#B6453A	8
Bipolar disorder	cyclin a cdk2 associated events at s phase entry	women	down	#B6453A	8
Bipolar disorder	signaling by the b cell receptor bcr	women	down	#B6453A	8
Bipolar disorder	degradation of beta catenin by the destruction complex	women	down	#B6453A	8
Bipolar disorder	g1 s dna damage checkpoints	women	down	#B6453A	8
Bipolar disorder	cellular response to chemical stress	women	down	#B6453A	8
Bipolar disorder	keap1 nfe2l2 pathway	women	down	#B6453A	8
Bipolar disorder	uch proteinases	women	down	#B6453A	8
Bipolar disorder	c type lectin receptors clrs	women	down	#B6453A	8
Bipolar disorder	transcription coupled nucleotide excision repair tc ner	women	down	#B6453A	8
Bipolar disorder	metabolism of polyamines	women	down	#B6453A	8
Bipolar disorder	switching of origins to a post replicative state	women	down	#B6453A	8
Bipolar disorder	runx1 regulates transcription of genes involved in differentiation of hscs	women	down	#B6453A	8
Bipolar disorder	translation	women	down	#B6453A	8
Bipolar disorder	mitochondrial protein import	women	down	#B6453A	8
Bipolar disorder	mitophagy	women	down	#B6453A	8
Bipolar disorder	inactivation of csf3 g csf signaling	women	down	#B6453A	8
Bipolar disorder	dna replication pre initiation	women	down	#B6453A	8
Bipolar disorder	pink1 prkn mediated mitophagy	women	down	#B6453A	8
Bipolar disorder	tp53 regulates metabolic genes	women	down	#B6453A	8
Bipolar disorder	rho gtpases activate wasps and waves	women	down	#B6453A	8
Bipolar disorder	synthesis of dna	women	down	#B6453A	8
Bipolar disorder	mapk6 mapk4 signaling	women	down	#B6453A	8
Bipolar disorder	regulation of mrna stability by proteins that bind au rich elements	women	down	#B6453A	8
Bipolar disorder	neutrophil degranulation	women	down	#B6453A	8
Bipolar disorder	cholesterol biosynthesis	women	down	#B6453A	8
Bipolar disorder	protein localization	women	down	#B6453A	8
Bipolar disorder	processing of capped intronless pre mrna	women	down	#B6453A	8
Bipolar disorder	parasite infection	women	down	#B6453A	8
Bipolar disorder	s phase	women	down	#B6453A	8
Bipolar disorder	separation of sister chromatids	women	down	#B6453A	8
Bipolar disorder	translesion synthesis by polh	women	down	#B6453A	8
Schizophrenia	laminin interactions	women	up	#B6453A	9
Schizophrenia	respiratory electron transport	women	down	#B6453A	9
Schizophrenia	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	down	#B6453A	9
Schizophrenia	the citric acid tca cycle and respiratory electron transport	women	down	#B6453A	9
Schizophrenia	mitochondrial translation	women	down	#B6453A	9
Schizophrenia	complex i biogenesis	women	down	#B6453A	9
Schizophrenia	hedgehog ligand biogenesis	women	down	#B6453A	9
Schizophrenia	negative regulation of notch4 signaling	women	down	#B6453A	9
Schizophrenia	scf beta trcp mediated degradation of emi1	women	down	#B6453A	9
Schizophrenia	cross presentation of soluble exogenous antigens endosomes	women	down	#B6453A	9
Schizophrenia	degradation of gli1 by the proteasome	women	down	#B6453A	9
Schizophrenia	regulation of ras by gaps	women	down	#B6453A	9
Schizophrenia	defective cftr causes cystic fibrosis	women	down	#B6453A	9
Schizophrenia	degradation of dvl	women	down	#B6453A	9
Schizophrenia	regulation of pten stability and activity	women	down	#B6453A	9
Schizophrenia	dectin 1 mediated noncanonical nf kb signaling	women	down	#B6453A	9
Schizophrenia	stabilization of p53	women	down	#B6453A	9
Schizophrenia	degradation of axin	women	down	#B6453A	9
Schizophrenia	scf skp2 mediated degradation of p27 p21	women	down	#B6453A	9
Schizophrenia	the role of gtse1 in g2 m progression after g2 checkpoint	women	down	#B6453A	9
Schizophrenia	metabolism of polyamines	women	down	#B6453A	9
Schizophrenia	apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	women	down	#B6453A	9
Schizophrenia	fceri mediated nf kb activation	women	down	#B6453A	9
Schizophrenia	downstream signaling events of b cell receptor bcr	women	down	#B6453A	9
Schizophrenia	orc1 removal from chromatin	women	down	#B6453A	9
Schizophrenia	auf1 hnrnp d0 binds and destabilizes mrna	women	down	#B6453A	9
Schizophrenia	pcp ce pathway	women	down	#B6453A	9
Schizophrenia	regulation of runx2 expression and activity	women	down	#B6453A	9
Schizophrenia	host interactions of hiv factors	women	down	#B6453A	9
Schizophrenia	abc transporter disorders	women	down	#B6453A	9
Schizophrenia	regulation of runx3 expression and activity	women	down	#B6453A	9
Schizophrenia	formation of incision complex in gg ner	women	down	#B6453A	9
Schizophrenia	asymmetric localization of pcp proteins	women	down	#B6453A	9
Schizophrenia	runx1 regulates transcription of genes involved in differentiation of hscs	women	down	#B6453A	9
